"Observation station,""Year"",""Month"",""Day"",""Time [Local time]"",""Global radiation mean [W/m2]"""
"Juva Partala,""2023"",""1"",""18"",""17:00"",""0.2"""
"Juva Partala,""2023"",""1"",""18"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""18"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""18"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""18"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""18"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""18"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""09:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""10:00"",""1.4"""
"Juva Partala,""2023"",""1"",""19"",""11:00"",""10.4"""
"Juva Partala,""2023"",""1"",""19"",""12:00"",""64.3"""
"Juva Partala,""2023"",""1"",""19"",""13:00"",""31.7"""
"Juva Partala,""2023"",""1"",""19"",""14:00"",""22.3"""
"Juva Partala,""2023"",""1"",""19"",""15:00"",""7.3"""
"Juva Partala,""2023"",""1"",""19"",""16:00"",""0.9"""
"Juva Partala,""2023"",""1"",""19"",""17:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""19"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""09:00"",""0.1"""
"Juva Partala,""2023"",""1"",""20"",""10:00"",""6.3"""
"Juva Partala,""2023"",""1"",""20"",""11:00"",""22.1"""
"Juva Partala,""2023"",""1"",""20"",""12:00"",""36.4"""
"Juva Partala,""2023"",""1"",""20"",""13:00"",""46.4"""
"Juva Partala,""2023"",""1"",""20"",""14:00"",""35.5"""
"Juva Partala,""2023"",""1"",""20"",""15:00"",""18.6"""
"Juva Partala,""2023"",""1"",""20"",""16:00"",""4.2"""
"Juva Partala,""2023"",""1"",""20"",""17:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""20"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""09:00"",""0.7"""
"Juva Partala,""2023"",""1"",""21"",""10:00"",""11.9"""
"Juva Partala,""2023"",""1"",""21"",""11:00"",""27.9"""
"Juva Partala,""2023"",""1"",""21"",""12:00"",""38.5"""
"Juva Partala,""2023"",""1"",""21"",""13:00"",""35"""
"Juva Partala,""2023"",""1"",""21"",""14:00"",""32.2"""
"Juva Partala,""2023"",""1"",""21"",""15:00"",""33.3"""
"Juva Partala,""2023"",""1"",""21"",""16:00"",""5.1"""
"Juva Partala,""2023"",""1"",""21"",""17:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""21"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""09:00"",""1.6"""
"Juva Partala,""2023"",""1"",""22"",""10:00"",""12.5"""
"Juva Partala,""2023"",""1"",""22"",""11:00"",""31.2"""
"Juva Partala,""2023"",""1"",""22"",""12:00"",""48.9"""
"Juva Partala,""2023"",""1"",""22"",""13:00"",""62.3"""
"Juva Partala,""2023"",""1"",""22"",""14:00"",""50.1"""
"Juva Partala,""2023"",""1"",""22"",""15:00"",""30.2"""
"Juva Partala,""2023"",""1"",""22"",""16:00"",""6"""
"Juva Partala,""2023"",""1"",""22"",""17:00"",""0.1"""
"Juva Partala,""2023"",""1"",""22"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""22"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""09:00"",""0.8"""
"Juva Partala,""2023"",""1"",""23"",""10:00"",""15.2"""
"Juva Partala,""2023"",""1"",""23"",""11:00"",""41.6"""
"Juva Partala,""2023"",""1"",""23"",""12:00"",""62.5"""
"Juva Partala,""2023"",""1"",""23"",""13:00"",""55.7"""
"Juva Partala,""2023"",""1"",""23"",""14:00"",""43.4"""
"Juva Partala,""2023"",""1"",""23"",""15:00"",""21.4"""
"Juva Partala,""2023"",""1"",""23"",""16:00"",""3.7"""
"Juva Partala,""2023"",""1"",""23"",""17:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""23"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""09:00"",""0.4"""
"Juva Partala,""2023"",""1"",""24"",""10:00"",""14.4"""
"Juva Partala,""2023"",""1"",""24"",""11:00"",""30"""
"Juva Partala,""2023"",""1"",""24"",""12:00"",""33.7"""
"Juva Partala,""2023"",""1"",""24"",""13:00"",""36"""
"Juva Partala,""2023"",""1"",""24"",""14:00"",""34.7"""
"Juva Partala,""2023"",""1"",""24"",""15:00"",""17.4"""
"Juva Partala,""2023"",""1"",""24"",""16:00"",""3.3"""
"Juva Partala,""2023"",""1"",""24"",""17:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""24"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""09:00"",""0.6"""
"Juva Partala,""2023"",""1"",""25"",""10:00"",""9"""
"Juva Partala,""2023"",""1"",""25"",""11:00"",""23.5"""
"Juva Partala,""2023"",""1"",""25"",""12:00"",""59.9"""
"Juva Partala,""2023"",""1"",""25"",""13:00"",""55.9"""
"Juva Partala,""2023"",""1"",""25"",""14:00"",""41.5"""
"Juva Partala,""2023"",""1"",""25"",""15:00"",""37.4"""
"Juva Partala,""2023"",""1"",""25"",""16:00"",""7.4"""
"Juva Partala,""2023"",""1"",""25"",""17:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""25"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""09:00"",""0.8"""
"Juva Partala,""2023"",""1"",""26"",""10:00"",""10.1"""
"Juva Partala,""2023"",""1"",""26"",""11:00"",""23.9"""
"Juva Partala,""2023"",""1"",""26"",""12:00"",""44.3"""
"Juva Partala,""2023"",""1"",""26"",""13:00"",""48.8"""
"Juva Partala,""2023"",""1"",""26"",""14:00"",""61.3"""
"Juva Partala,""2023"",""1"",""26"",""15:00"",""25.2"""
"Juva Partala,""2023"",""1"",""26"",""16:00"",""7.8"""
"Juva Partala,""2023"",""1"",""26"",""17:00"",""0.1"""
"Juva Partala,""2023"",""1"",""26"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""26"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""09:00"",""4.9"""
"Juva Partala,""2023"",""1"",""27"",""10:00"",""76.8"""
"Juva Partala,""2023"",""1"",""27"",""11:00"",""119"""
"Juva Partala,""2023"",""1"",""27"",""12:00"",""188.7"""
"Juva Partala,""2023"",""1"",""27"",""13:00"",""170.8"""
"Juva Partala,""2023"",""1"",""27"",""14:00"",""136.7"""
"Juva Partala,""2023"",""1"",""27"",""15:00"",""44.5"""
"Juva Partala,""2023"",""1"",""27"",""16:00"",""14.7"""
"Juva Partala,""2023"",""1"",""27"",""17:00"",""1.2"""
"Juva Partala,""2023"",""1"",""27"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""27"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""09:00"",""2"""
"Juva Partala,""2023"",""1"",""28"",""10:00"",""17.3"""
"Juva Partala,""2023"",""1"",""28"",""11:00"",""63.2"""
"Juva Partala,""2023"",""1"",""28"",""12:00"",""110"""
"Juva Partala,""2023"",""1"",""28"",""13:00"",""37.3"""
"Juva Partala,""2023"",""1"",""28"",""14:00"",""36"""
"Juva Partala,""2023"",""1"",""28"",""15:00"",""17"""
"Juva Partala,""2023"",""1"",""28"",""16:00"",""3.8"""
"Juva Partala,""2023"",""1"",""28"",""17:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""28"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""09:00"",""6.2"""
"Juva Partala,""2023"",""1"",""29"",""10:00"",""53.5"""
"Juva Partala,""2023"",""1"",""29"",""11:00"",""129.4"""
"Juva Partala,""2023"",""1"",""29"",""12:00"",""201.4"""
"Juva Partala,""2023"",""1"",""29"",""13:00"",""116.4"""
"Juva Partala,""2023"",""1"",""29"",""14:00"",""80.6"""
"Juva Partala,""2023"",""1"",""29"",""15:00"",""42.5"""
"Juva Partala,""2023"",""1"",""29"",""16:00"",""10.9"""
"Juva Partala,""2023"",""1"",""29"",""17:00"",""0.1"""
"Juva Partala,""2023"",""1"",""29"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""29"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""07:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""09:00"",""0.9"""
"Juva Partala,""2023"",""1"",""30"",""10:00"",""13.3"""
"Juva Partala,""2023"",""1"",""30"",""11:00"",""31.3"""
"Juva Partala,""2023"",""1"",""30"",""12:00"",""34.5"""
"Juva Partala,""2023"",""1"",""30"",""13:00"",""43.7"""
"Juva Partala,""2023"",""1"",""30"",""14:00"",""56.8"""
"Juva Partala,""2023"",""1"",""30"",""15:00"",""54.3"""
"Juva Partala,""2023"",""1"",""30"",""16:00"",""9.6"""
"Juva Partala,""2023"",""1"",""30"",""17:00"",""0.4"""
"Juva Partala,""2023"",""1"",""30"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""30"",""23:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""00:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""01:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""02:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""03:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""04:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""05:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""06:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""07:00"",""0.2"""
"Juva Partala,""2023"",""1"",""31"",""08:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""09:00"",""1.8"""
"Juva Partala,""2023"",""1"",""31"",""10:00"",""15.7"""
"Juva Partala,""2023"",""1"",""31"",""11:00"",""25.5"""
"Juva Partala,""2023"",""1"",""31"",""12:00"",""54.8"""
"Juva Partala,""2023"",""1"",""31"",""13:00"",""42.1"""
"Juva Partala,""2023"",""1"",""31"",""14:00"",""37.2"""
"Juva Partala,""2023"",""1"",""31"",""15:00"",""19"""
"Juva Partala,""2023"",""1"",""31"",""16:00"",""12.4"""
"Juva Partala,""2023"",""1"",""31"",""17:00"",""0.4"""
"Juva Partala,""2023"",""1"",""31"",""18:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""19:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""20:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""21:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""22:00"",""0"""
"Juva Partala,""2023"",""1"",""31"",""23:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""00:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""01:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""02:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""03:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""04:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""05:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""06:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""07:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""08:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""09:00"",""3.2"""
"Juva Partala,""2023"",""2"",""1"",""10:00"",""24.3"""
"Juva Partala,""2023"",""2"",""1"",""11:00"",""63.1"""
"Juva Partala,""2023"",""2"",""1"",""12:00"",""70"""
"Juva Partala,""2023"",""2"",""1"",""13:00"",""62"""
"Juva Partala,""2023"",""2"",""1"",""14:00"",""61.7"""
"Juva Partala,""2023"",""2"",""1"",""15:00"",""29.7"""
"Juva Partala,""2023"",""2"",""1"",""16:00"",""7.8"""
"Juva Partala,""2023"",""2"",""1"",""17:00"",""0.4"""
"Juva Partala,""2023"",""2"",""1"",""18:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""19:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""20:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""21:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""22:00"",""0"""
"Juva Partala,""2023"",""2"",""1"",""23:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""00:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""01:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""02:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""03:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""04:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""05:00"",""0.2"""
"Juva Partala,""2023"",""2"",""2"",""06:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""07:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""08:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""09:00"",""3.6"""
"Juva Partala,""2023"",""2"",""2"",""10:00"",""36.2"""
"Juva Partala,""2023"",""2"",""2"",""11:00"",""111.2"""
"Juva Partala,""2023"",""2"",""2"",""12:00"",""221.3"""
"Juva Partala,""2023"",""2"",""2"",""13:00"",""170.1"""
"Juva Partala,""2023"",""2"",""2"",""14:00"",""93.8"""
"Juva Partala,""2023"",""2"",""2"",""15:00"",""53.4"""
"Juva Partala,""2023"",""2"",""2"",""16:00"",""20.6"""
"Juva Partala,""2023"",""2"",""2"",""17:00"",""1"""
"Juva Partala,""2023"",""2"",""2"",""18:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""19:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""20:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""21:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""22:00"",""0"""
"Juva Partala,""2023"",""2"",""2"",""23:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""00:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""01:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""02:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""03:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""04:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""05:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""06:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""07:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""08:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""09:00"",""4.4"""
"Juva Partala,""2023"",""2"",""3"",""10:00"",""26.2"""
"Juva Partala,""2023"",""2"",""3"",""11:00"",""65"""
"Juva Partala,""2023"",""2"",""3"",""12:00"",""80.9"""
"Juva Partala,""2023"",""2"",""3"",""13:00"",""73.7"""
"Juva Partala,""2023"",""2"",""3"",""14:00"",""59.2"""
"Juva Partala,""2023"",""2"",""3"",""15:00"",""33.1"""
"Juva Partala,""2023"",""2"",""3"",""16:00"",""11.2"""
"Juva Partala,""2023"",""2"",""3"",""17:00"",""0.8"""
"Juva Partala,""2023"",""2"",""3"",""18:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""19:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""20:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""21:00"",""0.2"""
"Juva Partala,""2023"",""2"",""3"",""22:00"",""0"""
"Juva Partala,""2023"",""2"",""3"",""23:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""00:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""01:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""02:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""03:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""04:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""05:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""06:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""07:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""08:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""09:00"",""4.6"""
"Juva Partala,""2023"",""2"",""4"",""10:00"",""29"""
"Juva Partala,""2023"",""2"",""4"",""11:00"",""69.7"""
"Juva Partala,""2023"",""2"",""4"",""12:00"",""103.3"""
"Juva Partala,""2023"",""2"",""4"",""13:00"",""205"""
"Juva Partala,""2023"",""2"",""4"",""14:00"",""188"""
"Juva Partala,""2023"",""2"",""4"",""15:00"",""109.4"""
"Juva Partala,""2023"",""2"",""4"",""16:00"",""17.9"""
"Juva Partala,""2023"",""2"",""4"",""17:00"",""1.3"""
"Juva Partala,""2023"",""2"",""4"",""18:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""19:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""20:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""21:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""22:00"",""0"""
"Juva Partala,""2023"",""2"",""4"",""23:00"",""0"""
